index,probability_gcforest,label_gcforest,probability_logistic,label_logistic,probability_mlp,label_mlp,probability_random_forest,label_random_forest,probability,label
9399,0.87944962,0,0.876786413,0,0.684835085,0,0.640187723,1,0.872026167,0
9404,0.913552054,0,0.919541737,0,0.51303431,1,0.949553064,0,0.940717894,0
9412,0.576101831,0,0.696601063,1,0.624465349,1,0.992857143,1,0.693810453,1
9416,0.954276419,0,0.738543492,0,0.56057978,0,0.95644077,0,0.66785682,0
9418,0.880562565,1,0.531041965,0,0.63540421,0,0.95952381,1,0.540415082,0
9419,0.765330637,1,0.87234577,0,0.507918182,1,0.740357143,0,0.879359027,0
9420,0.871549532,0,0.615914164,0,0.525516761,1,0.532568144,0,0.645881129,0
9425,0.802103896,0,0.988955834,0,0.700723319,0,0.663095238,1,0.993849684,0
9426,0.553850735,1,0.824282251,1,0.501943402,0,0.817857143,0,0.86683549,1
9435,0.573791694,0,0.952688479,0,0.605617274,0,0.55297619,1,0.962135896,0
9438,0.857976643,1,0.536451376,1,0.671701485,0,0.842857143,1,0.542451677,0
9441,0.800305181,0,0.715141279,0,0.560672952,0,0.648659836,1,0.710258419,0
9449,0.815019411,1,0.829624932,1,0.594421297,1,0.605952381,1,0.874300604,1
9451,0.935788211,0,0.535570119,0,0.571678635,0,0.898716189,0,0.555367543,0
9453,0.891889746,1,0.999107497,1,0.961665624,1,0.616666667,0,0.999999954,1
9457,0.829583167,0,0.782778874,1,0.61690876,1,0.911258356,0,0.774329058,1
9463,0.778122943,0,0.924611658,0,0.504443586,1,0.914285714,1,0.946659501,0
9464,0.64661498,1,0.620112235,0,0.576983799,0,0.757142857,0,0.656637652,0
9465,0.818457145,1,0.930243187,1,0.852148915,1,0.786904762,0,0.970836917,1
9475,0.884403639,1,0.925266683,1,0.858041026,1,0.860714286,0,0.966273233,1
9476,0.719687457,1,0.697323013,0,0.638930965,0,0.7,1,0.732205369,0
9477,0.937157782,0,0.693088507,1,0.531448171,1,0.685051847,1,0.720039311,1
9481,0.967317768,0,0.532706179,1,0.63221036,0,0.988963226,0,0.517147287,0
9484,0.844694262,1,0.879427544,0,0.565232712,0,0.958333333,1,0.897693194,0
9485,0.817004003,1,0.673058925,0,0.582976411,0,0.885714286,1,0.679780024,0
9491,0.77360618,0,0.66260575,1,0.553225794,0,0.725740027,0,0.579364074,1
9494,0.847596265,1,0.871671821,0,0.617870999,0,0.685714286,1,0.922949891,0
9500,0.821506366,0,0.59125332,0,0.515666199,1,0.611096356,1,0.657884139,0
9502,0.775463903,0,0.762501884,1,0.512191278,1,0.678738653,0,0.77066324,1
9503,0.833913811,1,0.681799414,0,0.619435716,0,0.985714286,1,0.712782938,0
9508,0.866989236,1,0.590658694,0,0.577595447,1,0.832142857,1,0.584648606,0
9510,0.574662003,0,0.761730633,0,0.58881433,0,0.942857143,1,0.763251981,0
9521,0.87607939,0,0.946986018,0,0.748965177,0,0.568207941,1,0.947245292,0
9525,0.845902143,1,0.836830578,0,0.53508601,0,0.923809524,1,0.826463594,0
9529,0.77233765,1,0.67547132,1,0.518146998,0,0.971428571,1,0.654068922,1
9531,0.504609385,1,0.905826328,1,0.562976664,0,0.91547619,0,0.939143468,1
9534,0.961839898,0,0.516037979,1,0.559099989,0,0.923199874,0,0.548228022,1
9535,0.714748916,0,0.875845201,0,0.649454944,0,0.861904762,1,0.900852281,0
9536,0.881750709,0,0.53226223,0,0.5671409,0,0.756119955,1,0.511713708,0
9537,0.885827752,1,0.641349863,0,0.675777183,1,0.573809524,1,0.64098435,0
9541,0.824115877,1,0.981585115,1,0.947368732,1,0.741666667,0,0.993710632,1
9543,0.961879107,0,0.731742217,0,0.549658979,0,0.963620039,0,0.771472463,0
9547,0.788568434,1,0.962207942,0,0.715315749,0,0.74047619,1,0.971023362,0
9548,0.824652425,1,0.75292967,1,0.631105182,0,0.95952381,1,0.737271263,1
9551,0.942304429,0,0.612792961,0,0.575914773,0,0.914640604,0,0.620456232,0
9553,0.807715645,1,0.505341526,0,0.501565709,0,0.667857143,1,0.511767707,0
9554,0.790384383,1,0.505331405,0,0.561141851,0,0.655,1,0.505921051,0
9556,0.524736885,1,0.588525273,1,0.555477934,1,0.742857143,0,0.632975026,1
9559,0.6957158,0,0.571849952,1,0.526728978,1,0.642857143,1,0.612323273,1
9563,0.801965312,1,0.561094871,0,0.553657651,1,0.74047619,1,0.527544152,0
9573,0.789349183,1,0.990472084,1,0.945148762,1,0.844047619,0,0.997465062,1
9578,0.513461692,0,0.833122948,0,0.564748251,0,0.741785714,1,0.858247127,0
9581,0.829646469,0,0.974225477,0,0.724708711,0,0.745275298,1,0.982774523,0
9587,0.682676669,0,0.916514729,0,0.539602802,0,0.582142857,1,0.917205601,0
9588,0.813717082,1,0.867471892,0,0.547753907,0,0.620238095,1,0.881837417,0
9589,0.888399979,1,0.997941563,1,0.963633625,1,0.792857143,0,0.999999058,1
9591,0.792643532,0,0.935520716,0,0.619315672,0,0.7143982,1,0.943107197,0
9592,0.889674779,1,0.987338032,1,0.946068803,1,0.947619048,0,0.999985441,1
9595,0.914534978,0,0.501908278,0,0.522223631,0,0.51519856,0,0.522973479,0
9602,0.78585717,1,0.547579224,0,0.745271091,1,0.732142857,0,0.581136166,1
9606,0.923080888,0,0.64037266,0,0.584535932,0,0.642247526,0,0.594551022,0
9607,0.838789269,1,0.755446785,0,0.61579584,0,0.767857143,0,0.806361449,0
9612,0.791388433,1,0.93169732,0,0.639232703,0,0.813095238,0,0.939753737,0
9617,0.618460734,1,0.74939503,1,0.531395658,0,0.907142857,0,0.780436331,1
9618,0.806234785,1,0.895963908,0,0.693485122,0,0.733333333,0,0.948027597,0
9620,0.588894932,0,0.937086364,1,0.642782032,1,0.54047619,1,0.961328535,1
9622,0.7646236,0,0.53957402,0,0.578556197,0,0.660714286,1,0.521255044,0
9623,0.822165619,1,0.573285102,0,0.728222373,0,0.78,1,0.555703859,0
9627,0.744683099,0,0.502460142,1,0.600587488,1,0.889285714,1,0.538229088,1
9629,0.722366561,0,0.996325571,1,0.518097537,0,0.925,0,0.999994774,1
9630,0.636402581,1,0.714932551,0,0.524822573,0,0.860714286,1,0.661402129,0
9633,0.94028826,0,0.767234432,0,0.5487516,0,0.64928032,1,0.757467247,0
9637,0.62017954,1,0.558629334,1,0.606092861,0,0.54114928,1,0.650421649,1
9638,0.944593257,0,0.591274369,0,0.627880944,0,0.547918943,1,0.61400672,0
9641,0.683844601,0,0.717538264,1,0.799284189,0,0.863401102,0,0.602434836,1
9643,0.816933098,1,0.879179225,0,0.597450446,0,0.860714286,1,0.866096282,0
9646,0.7213654,1,0.83630443,1,0.588781829,0,0.968571429,1,0.881502531,1
9649,0.612637953,0,0.541443137,1,0.565732224,0,0.978571429,1,0.61463652,1
9654,0.698150124,0,0.965711194,1,0.567259745,0,0.864285714,0,0.980464667,1
9655,0.820022433,1,0.660062717,0,0.803766782,0,0.642261905,1,0.647171556,0
9657,0.835961591,1,0.791784385,0,0.569931956,0,0.736904762,1,0.811951805,0
9661,0.873655262,0,0.574194119,0,0.67801143,1,0.785498088,1,0.506660682,1
9663,0.838454936,1,0.833159796,0,0.589166847,0,0.536904762,0,0.862332096,0
9668,0.831938039,1,0.786060304,0,0.583342186,1,0.86547619,0,0.719156376,0
9669,0.720767381,0,0.760745974,0,0.583850541,0,0.73452381,1,0.768822801,0
9670,0.825476232,1,0.568535691,0,0.510349233,0,0.801785714,1,0.581255091,0
9672,0.75370612,1,0.699832889,1,0.690132848,0,0.536841534,0,0.62210352,1
9674,0.94138249,0,0.727052065,1,0.61867992,1,0.975,1,0.762348399,1
9676,0.793982966,1,0.800997905,1,0.668173005,1,0.732142857,0,0.884510597,1
9686,0.851235373,1,0.660545521,0,0.570772815,0,0.823809524,1,0.684340146,0
9692,0.966609904,0,0.54589415,0,0.500444848,1,0.543438026,0,0.616592443,0
9695,0.940679378,0,0.837502092,1,0.517581313,0,0.758607505,0,0.844575699,1
9699,0.883981787,1,0.716726279,1,0.527267699,1,0.971428571,1,0.813337748,1
9702,0.784894927,1,0.658007504,1,0.687077837,1,0.7625,0,0.776904049,1
9708,0.944331023,0,0.603723439,1,0.672293214,0,0.569122862,1,0.580193955,1
9714,0.790592996,1,0.785491953,0,0.628561925,0,0.605952381,0,0.771569847,0
9716,0.772853769,1,0.871507355,0,0.596880189,1,0.739285714,1,0.90142628,0
9722,0.811600718,1,0.594342433,0,0.536389591,0,0.535714286,1,0.585952121,0
9726,0.776833314,0,0.67905737,0,0.692168154,0,0.752380952,1,0.686520048,0
9729,0.801106288,1,0.580948963,0,0.592507875,0,0.792857143,0,0.58041872,0
9731,0.845902143,1,0.547616295,1,0.538651507,1,0.90127551,1,0.59205798,1
9732,0.890230775,1,0.946548988,0,0.635334409,0,0.982142857,1,0.957093603,0
9735,0.773059657,0,0.604904329,0,0.549832391,0,0.505357143,0,0.554554952,0
9738,0.844260134,1,0.705151286,0,0.505700338,1,0.926190476,1,0.73844969,0
9740,0.775315053,0,0.940045131,0,0.608213301,0,0.769642857,1,0.959440266,0
9743,0.795408219,1,0.842938269,1,0.904897182,1,0.85,0,0.928355933,1
9747,0.831135207,1,0.990774637,0,0.719816645,0,0.957142857,1,0.99413327,0
9749,0.875590586,1,0.988196419,1,0.911291079,1,0.603571429,1,0.995545654,1
9753,0.82225633,0,0.505305774,0,0.538213463,0,0.984823146,0,0.524917583,0
9765,0.820014412,1,0.630323006,0,0.70778996,1,0.783333333,0,0.560164083,0
9769,0.760489126,1,0.835585146,0,0.576185557,1,0.599404762,1,0.803294945,0
9770,0.760348323,0,0.591927827,0,0.596280571,0,0.906524004,0,0.641721637,0
9775,0.838164101,0,0.583063691,1,0.522430329,0,0.924043024,0,0.534236709,1
9780,0.857492779,1,0.827495593,0,0.534144866,1,0.91547619,1,0.845298516,0
9784,0.864105087,1,0.587532615,0,0.656987115,0,0.936904762,1,0.519438089,0
9789,0.618989322,1,0.821412258,0,0.652411992,0,0.578571429,1,0.824385388,0
9792,0.762639709,0,0.654014588,1,0.586639466,0,0.682177292,0,0.657844803,1
9797,0.781338009,0,0.700231748,0,0.631566919,0,0.571490184,1,0.735316538,0
9798,0.876462265,0,0.950479506,0,0.516541091,1,0.740987622,0,0.961210306,0
9799,0.807966341,0,0.588449941,1,0.617589758,0,0.977378226,0,0.578671552,1
9801,0.622089123,0,0.82919288,0,0.625979274,0,0.7,1,0.851367262,0
9806,0.789349183,1,0.705232198,0,0.752335334,1,0.623214286,0,0.518158252,1
9807,0.836135389,1,0.688873135,0,0.591081831,0,0.789285714,1,0.719588726,0
9808,0.7823806,1,0.961831556,0,0.736848741,0,0.666666667,0,0.974181201,0
9809,0.880025095,0,0.816900598,0,0.628456257,0,0.595931833,0,0.873507327,0
9815,0.833573623,0,0.774556902,0,0.684980694,0,0.68197073,0,0.789281448,0
9818,0.720762875,1,0.748076616,0,0.578144743,0,0.521428571,1,0.727171383,0
9819,0.779469768,0,0.600617933,0,0.588750982,0,0.778571429,1,0.580960998,0
9824,0.667020201,1,0.576535366,0,0.626751304,0,0.865412962,0,0.611677752,0
9826,0.859955346,0,0.986678736,0,0.573090825,0,0.789285714,1,0.991054588,0
9832,0.864474376,0,0.583330657,0,0.541807599,0,0.705594997,0,0.618287709,0
9833,0.648734524,1,0.77140444,1,0.519275263,0,0.55,0,0.788952723,1
9835,0.86173795,1,0.835858991,1,0.517308411,0,0.875,1,0.883117749,1
9839,0.792810452,1,0.804055147,0,0.523298992,1,0.633333333,0,0.681092467,0
9840,0.928188689,0,0.985927778,0,0.680120153,0,0.687680445,0,0.992407145,0
9843,0.814954591,1,0.616780639,0,0.522982649,0,0.752380952,0,0.577110599,0
9844,0.847756109,1,0.565843685,1,0.602154201,0,0.578333333,0,0.569737619,1
9848,0.86861049,0,0.803323863,0,0.608194828,0,0.745966129,1,0.796061865,0
9849,0.53579035,0,0.587412654,0,0.593039903,0,0.728608153,1,0.566339502,0
9853,0.845346063,1,0.754138521,0,0.517803414,0,0.828571429,1,0.776287651,0
9858,0.77479028,1,0.506525053,1,0.617654762,0,0.572619048,1,0.521309694,0
9860,0.788717745,1,0.572185762,1,0.795361278,1,0.779761905,0,0.735939707,1
9867,0.878488086,0,0.679104656,1,0.541370101,0,0.914216976,0,0.655735534,1
9868,0.783785693,0,0.86509639,0,0.582912053,0,0.725,0,0.87742986,0
9869,0.789349183,1,0.999876041,1,0.987639068,1,0.610119048,0,0.999999999,1
9873,0.84261303,1,0.785210423,1,0.564619452,0,0.698809524,1,0.794417294,1
9879,0.939861084,0,0.792073747,1,0.507122707,1,0.836538609,0,0.785664096,1
9885,0.941791311,0,0.580455208,0,0.523640766,1,0.630898675,0,0.56005568,0
9890,0.789368809,0,0.693202178,0,0.705025288,0,0.74478633,1,0.664212721,0
9899,0.804278988,1,0.67398908,0,0.642541133,1,0.582142857,0,0.638298779,0
9908,0.687085586,1,0.753896416,1,0.543427499,0,0.691387608,0,0.756469639,1
9916,0.844694262,1,0.850961144,0,0.580532541,0,0.967857143,1,0.879530721,0
9920,0.835071724,1,0.779533724,0,0.536909457,0,0.9,1,0.836156444,0
9921,0.852049506,1,0.502033537,0,0.561563715,0,0.839285714,1,0.546626593,1
9922,0.769725146,0,0.614079724,1,0.532036576,1,0.801712948,0,0.554899811,1
9925,0.577776586,1,0.994266007,1,0.520806635,1,0.773214286,0,0.999982274,1
9927,0.825179087,0,0.84009066,0,0.607576115,0,0.680952381,1,0.88216913,0
9929,0.702513852,1,0.986938502,1,0.519211981,1,0.52797619,0,0.993006284,1
9931,0.891889746,1,0.99810711,1,0.98493957,1,0.796428571,0,0.999999763,1
9934,0.845575715,1,0.876570625,0,0.575431237,0,0.717857143,1,0.877690045,0
9938,0.813728341,1,0.98905883,1,0.948939733,1,0.65952381,0,0.996469007,1
9943,0.856319166,1,0.906869593,0,0.538344968,0,0.720238095,1,0.927971027,0
9944,0.794201538,1,0.866150554,0,0.62754281,0,0.760714286,0,0.881810173,0
9947,0.794201538,1,0.674240622,0,0.600890088,0,0.541904762,0,0.69335755,0
9953,0.77857581,1,0.546233282,1,0.623681359,0,0.978571429,0,0.594742134,0
9955,0.722483333,0,0.724970463,0,0.589400352,0,0.8394588,0,0.761616039,0
9956,0.774839769,1,0.849395968,0,0.549125258,0,0.610119048,0,0.87284391,0
9958,0.925414579,0,0.704720072,1,0.573692357,0,0.840930816,0,0.702492519,1
9959,0.779121555,0,0.6262481,1,0.596635157,0,0.503753856,1,0.633891545,1
9969,0.821696486,1,0.514651628,1,0.564018046,1,0.932142857,1,0.572483905,1
9970,0.769760936,0,0.804336803,0,0.569998169,1,0.525309524,0,0.826896762,0
9971,0.764478737,0,0.865149055,1,0.652979376,1,0.957142857,1,0.880061313,1
9981,0.722366561,0,0.976492927,1,0.519856219,0,0.940746753,0,0.987452847,1
9983,0.573791694,0,0.958975816,0,0.501474881,1,0.523809524,1,0.959220464,0
9988,0.78943442,0,0.980652,0,0.626743042,0,0.691071429,0,0.988224043,0
9992,0.813735258,0,0.985164454,0,0.564404178,0,0.885714286,1,0.988247497,0
9996,0.839131554,0,0.747356009,0,0.578142409,0,0.768467917,0,0.770519349,0
9999,0.958554797,0,0.507612878,0,0.509655457,0,0.882582684,0,0.541745304,0
10000,0.791859438,1,0.623794058,1,0.687218217,1,0.54702381,0,0.730706289,1
10003,0.925189446,0,0.843557826,0,0.575232535,0,0.640951964,0,0.844029703,0
10005,0.852390293,1,0.879238021,0,0.553024549,0,0.521428571,0,0.884514838,0
10006,0.907963853,0,0.733036602,1,0.553054573,0,0.779360087,0,0.748769298,1
10008,0.797447469,1,0.986560798,0,0.710855226,0,0.791666667,1,0.990473217,0
10010,0.836494352,0,0.637060379,0,0.543506257,0,0.877193004,0,0.641507081,0
10011,0.711016255,1,0.676865573,0,0.562954384,0,0.803571429,1,0.715636553,0
10012,0.818457145,1,0.997440624,1,0.883779647,1,0.54047619,0,0.999996914,1
10014,0.855200955,1,0.641138578,0,0.651740206,0,0.62547619,1,0.723314019,0
10016,0.793189844,1,0.605292496,0,0.570219316,0,0.724047619,0,0.580639463,0
10020,0.8097138,1,0.89029459,0,0.636885478,0,0.748809524,1,0.879685226,0
10024,0.761589658,1,0.662446038,1,0.651301127,0,0.894047619,1,0.669623564,1
10028,0.72592817,0,0.984630551,1,0.580689506,0,0.960578231,0,0.992884257,1
10030,0.77857581,1,0.757256178,1,0.547247803,0,0.783333333,0,0.662187239,1
10031,0.913524758,0,0.881346224,0,0.505806908,1,0.991098661,0,0.920269911,0
10036,0.81468274,1,0.860381152,0,0.558974629,1,0.505680272,1,0.884856888,0
10037,0.803433654,1,0.795249792,0,0.559165014,0,0.90952381,1,0.765573941,0
10046,0.817632287,1,0.501332767,0,0.514522634,0,0.746428571,1,0.51217193,0
10047,0.678681166,0,0.970558781,1,0.506465926,0,0.875,0,0.983644599,1
10057,0.891482234,0,0.670785696,0,0.512772516,1,0.746667188,0,0.68520942,0
10058,0.785632829,1,0.519839674,1,0.661939588,0,0.683928571,1,0.583654774,1
10063,0.760364887,1,0.636065477,1,0.635183903,0,0.66547619,1,0.579121136,1
10071,0.792458817,1,0.592524885,1,0.755988778,1,0.771428571,0,0.708832692,1
10076,0.750002449,0,0.699265959,0,0.564919868,1,0.825,1,0.719393335,0
10077,0.850593887,1,0.901442324,0,0.785262109,0,0.874882737,0,0.922175324,0
10081,0.725708617,0,0.935799198,1,0.513345626,0,0.875,0,0.964884243,1
10085,0.834386942,1,0.54267148,0,0.501022165,1,0.819642857,1,0.562760575,0
10086,0.710859195,1,0.717619889,0,0.609008814,0,0.686372106,0,0.772210418,0
10087,0.880824182,1,0.990210177,1,0.92470348,1,0.735714286,0,0.999987848,1
10093,0.77857581,1,0.588314738,0,0.626511024,0,0.95,0,0.715762218,0
10094,0.913751345,0,0.682578151,0,0.54332269,0,0.788294396,0,0.650677971,0
10096,0.810817825,0,0.819345949,0,0.516843685,1,0.852725186,1,0.842498846,0
10098,0.785177457,1,0.990582239,0,0.719528393,0,0.739285714,1,0.993192696,0
10100,0.982990224,0,0.931572859,0,0.573902629,1,0.726126126,0,0.938795642,0
10101,0.588894932,0,0.653927506,1,0.571599376,1,0.5125,0,0.737926347,1
10102,0.778348443,0,0.95419133,0,0.59542532,0,0.969047619,1,0.964784774,0
10104,0.942115361,0,0.503167526,0,0.530018397,0,0.994113773,0,0.528320107,0
10116,0.806234785,1,0.814721058,0,0.734051128,0,0.503571429,0,0.836413079,0
10119,0.849284523,1,0.811755884,0,0.575081998,0,0.738095238,1,0.831592885,0
10121,0.810311778,1,0.567590249,0,0.677706407,0,0.758928571,1,0.571168987,0
10123,0.525240245,0,0.784319009,0,0.680488903,0,0.614761905,0,0.733590013,0
10124,0.844230659,1,0.848908551,0,0.546370513,0,0.924489796,1,0.86038334,0
10131,0.627352983,1,0.51549558,0,0.636825808,1,0.939285714,1,0.569740486,1
10132,0.78139898,1,0.989904149,0,0.688536109,0,0.764285714,0,0.992052503,0
10134,0.789259157,0,0.994305047,0,0.704850843,0,0.786071429,1,0.997342635,0
10137,0.858130128,1,0.738794004,0,0.710879487,1,0.753571429,1,0.7017486,0
10138,0.567244162,1,0.997580647,1,0.538263685,1,0.892857143,0,0.999997342,1
10139,0.906786997,1,0.542722909,0,0.501905632,1,0.793452381,1,0.560063039,0
10140,0.845902143,1,0.799212055,0,0.518202289,0,0.961904762,1,0.830377126,0
10143,0.83854546,1,0.73779664,0,0.525961291,0,0.847142857,1,0.728289908,0
10151,0.967524408,0,0.624318631,0,0.54063923,0,0.940728676,0,0.68795582,0
10152,0.850049859,1,0.859834839,0,0.577620627,0,0.954047619,1,0.911491858,0
10154,0.772633568,1,0.878037073,1,0.636690421,0,0.735714286,0,0.793474273,1
10155,0.776508256,1,0.701289524,0,0.505373766,1,0.67,1,0.72769046,0
10159,0.829624638,0,0.623088638,1,0.506277195,0,0.976630751,0,0.632630617,1
10160,0.821823647,1,0.51705418,0,0.589764271,0,0.89047619,1,0.5,1
10163,0.710927204,1,0.642107367,0,0.66524057,0,0.697619048,1,0.595769391,0
10168,0.575153385,0,0.948653012,1,0.621497806,1,0.75952381,0,0.965831713,1
10169,0.782570802,1,0.676028911,1,0.8299199,1,0.728571429,0,0.781802505,1
10170,0.623361003,0,0.500128175,1,0.622652454,0,0.686232014,0,0.562511825,0
10172,0.727607924,0,0.961411154,1,0.513037318,0,0.86,0,0.979821542,1
10174,0.943356166,0,0.535796182,0,0.583010246,0,0.962010197,0,0.53652994,0
10175,0.790000631,1,0.977755606,0,0.680505184,0,0.767857143,0,0.979894889,0
10177,0.763803791,0,0.637552283,0,0.549273814,0,0.947391946,0,0.725328201,0
10178,0.856928265,1,0.73289598,0,0.704508727,0,0.828571429,1,0.717283665,0
10187,0.576101831,0,0.832768519,0,0.737851847,0,0.719642857,0,0.864664245,0
10190,0.787949172,0,0.647045353,0,0.538396335,0,0.580800536,0,0.698304743,0
10192,0.791388433,1,0.91768865,0,0.756836096,0,0.591428571,0,0.913633278,0
10197,0.795016126,0,0.912845255,0,0.575960688,0,0.902380952,1,0.937638905,0
10198,0.709826037,1,0.834491537,0,0.697366674,0,0.805357143,0,0.883602401,0
10200,0.926344979,0,0.900386622,0,0.5144031,0,0.955226704,0,0.938284462,0
10201,0.574931332,0,0.73412916,0,0.503049184,1,0.84047619,1,0.728683979,0
10205,0.773694487,0,0.683779026,1,0.520817474,0,0.854992287,0,0.635129472,1
10206,0.917283262,0,0.800858105,0,0.540486657,0,0.838608957,0,0.82305019,0
10209,0.789044716,0,0.985611288,0,0.702005396,0,0.577380952,1,0.99241035,0
10213,0.618174033,0,0.936140692,0,0.533944031,0,0.533588435,1,0.957012765,0
10214,0.86062585,1,0.561788236,0,0.503384987,1,0.939285714,1,0.66087161,0
10215,0.79305172,0,0.738525352,0,0.602820169,0,0.627380952,1,0.746375097,0
10216,0.852390293,1,0.916256182,0,0.64605851,0,0.860119048,0,0.925685812,0
10217,0.845280542,1,0.832083667,0,0.526774638,0,0.862142857,1,0.867824925,0
10218,0.765648567,0,0.992065433,0,0.642378394,0,0.852380952,1,0.99540946,0
10221,0.928955859,0,0.812059652,1,0.62857722,1,0.784310134,1,0.816751663,1
10222,0.888399979,1,0.895255598,1,0.80572063,1,0.655952381,0,0.949890199,1
10225,0.789349183,1,0.711398971,1,0.659338096,1,0.571428571,0,0.725497478,1
10227,0.842915902,1,0.626218318,1,0.528876508,0,0.635218829,0,0.573193542,1
10228,0.790964152,1,0.889308885,1,0.910784383,1,0.892857143,0,0.95120156,1
10231,0.890230775,1,0.991586395,0,0.683947439,0,0.916666667,1,0.993328089,0
10236,0.94066821,0,0.540486675,1,0.515378285,0,0.889491414,0,0.587947945,1
10237,0.774269362,0,0.807610468,0,0.698730853,0,0.878571429,1,0.817550877,0
10240,0.876781881,0,0.559188266,1,0.570687703,0,0.877387182,0,0.510962018,1
10249,0.839430741,1,0.583780477,1,0.642769939,0,0.873214286,1,0.534182552,1
10251,0.80912997,1,0.837767162,1,0.684466301,0,0.857142857,0,0.727848737,1
10253,0.829501283,1,0.58300647,0,0.509439813,0,0.692857143,1,0.585375505,0
10255,0.846904697,1,0.537407699,1,0.672941155,0,0.951190476,1,0.628985104,1
10258,0.73506778,1,0.841914495,0,0.707189678,0,0.585714286,1,0.85637863,0
10261,0.796079285,1,0.748952587,0,0.522472047,0,0.645238095,0,0.736811421,0
10263,0.911721641,0,0.613839224,0,0.506498059,1,0.947188478,0,0.628407705,0
10268,0.886132104,1,0.755037554,1,0.814909663,1,0.538095238,0,0.795128531,1
10271,0.849284523,1,0.839780234,0,0.557473647,0,0.832142857,1,0.885121231,0
10275,0.942175121,0,0.521077859,1,0.515064514,0,0.507859254,0,0.528100994,1
10276,0.785057079,0,0.64456457,0,0.516836061,1,0.703571429,1,0.659808877,0
10278,0.777774928,1,0.606171564,1,0.599744787,0,0.707142857,0,0.568513139,0
10281,0.828007983,0,0.580126361,1,0.696737327,0,0.600946963,0,0.540763165,1
10283,0.841588678,0,0.826924645,0,0.525126248,0,0.894047619,1,0.837108485,0
10284,0.871576658,0,0.587359669,0,0.625440837,0,0.56605069,0,0.620645996,0
10287,0.7988741,0,0.962637687,0,0.615748866,0,0.967857143,1,0.977284696,0
10291,0.810311778,1,0.819041786,0,0.565488407,0,0.655714286,1,0.875381812,0
10292,0.573791694,0,0.924216384,0,0.628558096,0,0.826044924,0,0.951162663,0
10297,0.883986546,1,0.999999637,1,0.998919362,1,0.804761905,0,1,1
10300,0.794697551,1,0.906083892,1,0.552522797,1,0.898809524,1,0.910809485,1
10301,0.57431715,0,0.999729283,0,0.954224467,0,0.916428571,1,0.999897135,0
10302,0.575879778,0,0.842347045,1,0.544782312,1,0.651584507,0,0.890735524,1
10310,0.766724713,0,0.63259995,1,0.543598033,0,0.761798549,0,0.627781612,1
10311,0.718317908,0,0.592808079,0,0.632632572,0,0.860714286,1,0.637552811,0
10313,0.698150124,0,0.94495247,1,0.518534417,0,0.751190476,0,0.967983362,1
10315,0.825652456,1,0.557493972,0,0.524031768,1,0.775,1,0.57623515,0
10318,0.781663088,0,0.767699131,0,0.585397039,0,0.775,0,0.813898681,0
10320,0.849566432,1,0.534080905,0,0.583586029,0,0.701190476,0,0.542179691,0
10322,0.54612153,0,0.998344136,0,0.949766959,0,0.880714286,1,0.999398157,0
10324,0.777066419,1,0.941452794,1,0.520645442,1,0.914285714,1,0.956573678,1
10327,0.706766971,1,0.923860855,1,0.565796237,1,0.517857143,1,0.950163962,1
10332,0.783289983,0,0.805330898,0,0.578887511,0,0.53554867,1,0.835120411,0
10333,0.816436133,1,0.625212124,0,0.592568859,0,0.65,0,0.628658348,0
10335,0.899998869,0,0.609194943,1,0.596549396,0,0.736846888,0,0.605886085,1
10338,0.892466446,1,0.992071989,1,0.941073967,1,0.663095238,0,0.999981141,1
10339,0.588894932,0,0.736827134,0,0.593570145,0,0.736309524,1,0.697881463,0
10340,0.939726799,0,0.856554218,0,0.531355654,0,0.587291725,0,0.850980606,0
10342,0.78257851,1,0.803643193,0,0.668792746,1,0.855952381,1,0.800626692,0
10343,0.771838813,1,0.615226974,0,0.522156374,0,0.914880952,1,0.653015578,0
10344,0.590279819,0,0.654052235,1,0.655878537,0,0.788095238,1,0.672227182,1
10347,0.801965312,1,0.777046489,0,0.790376216,0,0.739285714,1,0.781486257,0
10348,0.934552742,0,0.832676569,0,0.53624292,0,0.962500624,0,0.887974729,0
10353,0.888197745,1,0.538530159,0,0.753476347,1,0.604761905,0,0.556126203,1
10357,0.808250742,1,0.991565942,1,0.92707773,1,0.617857143,1,0.996647946,1
10359,0.876781881,0,0.661579135,0,0.517827566,0,0.669675655,1,0.641700186,0
10362,0.88664253,1,0.999831088,1,0.98461288,1,0.904761905,0,0.999999997,1
10364,0.881750709,0,0.765426264,0,0.556568843,1,0.691615625,0,0.824713601,0
10365,0.95904387,0,0.507093291,0,0.54663699,0,0.991827911,0,0.542496192,1
10366,0.876395366,0,0.941272424,0,0.585040659,1,0.510714286,0,0.946577456,0
10369,0.791388433,1,0.673274201,0,0.505390082,0,0.694642857,0,0.63302506,0
10370,0.867142209,0,0.734090721,1,0.521295245,0,0.791205342,0,0.730085595,1
10374,0.786934177,1,0.970040006,0,0.694471178,0,0.592857143,0,0.976694854,0
10377,0.931867519,0,0.588993204,1,0.519966084,1,0.879315294,0,0.607036263,1
10382,0.924593517,0,0.619344134,0,0.532451062,0,0.720524328,0,0.602707136,0
10383,0.723185562,0,0.600741738,1,0.522557465,0,0.872619048,1,0.643303342,1
10389,0.801514258,0,0.890772076,0,0.553210938,1,0.523023647,0,0.9056068,0
10391,0.605455477,0,0.957734033,1,0.548740308,0,0.97797619,0,0.973203743,1
