AF3,F7,F3,FC5,T7,P7,O1,2,P8,T8,FC6,F4,F8,AF4,index,label,probability
4311.79,3989.23,4254.36,4091.28,4336.92,4618.97,4107.18,4633.33,4214.87,4228.72,4174.87,4295.9,4620.51,4378.97,9677,1,0.883961823
4356.41,3976.41,4267.18,4123.59,4344.1,4601.54,4068.21,4607.69,4200,4245.64,4212.31,4294.36,4629.23,4410.77,9678,1,0.873973331
4251.79,3981.03,4234.87,4092.31,4330.77,4627.69,4091.28,4622.56,4199.49,4212.82,4189.23,4262.56,4570.26,4302.05,9679,0,0.821974244
4281.54,4001.03,4247.69,4113.85,4326.67,4616.92,4070.77,4597.95,4190.26,4225.64,4181.54,4268.21,4591.79,4352.82,9680,0,0.721711513
4268.21,3975.9,4246.67,4095.38,4327.69,4615.38,4039.49,4605.64,4180.51,4203.59,4187.18,4247.18,4573.33,4333.85,9681,0,0.677924289
4282.05,3975.38,4260.51,4107.69,4334.36,4614.36,4044.1,4613.85,4199.49,4227.18,4208.72,4273.85,4590.77,4349.23,9682,1,0.79047619
4297.44,3997.44,4261.03,4118.97,4328.21,4607.18,4056.41,4616.92,4192.31,4215.9,4180.51,4268.21,4597.44,4355.38,9683,1,0.674206349
4236.41,4027.69,4216.92,4106.67,4331.28,4618.46,4054.36,4588.21,4156.41,4186.15,4159.49,4234.87,4550.77,4291.28,9684,0,0.824050757
4257.95,3966.15,4265.13,4127.69,4337.44,4627.69,4056.92,4611.28,4200,4220,4190.26,4280.51,4587.69,4320,9685,0,0.841842998
4273.33,3971.28,4246.15,4090.26,4318.97,4598.46,4033.33,4591.28,4176.92,4221.03,4178.97,4252.82,4583.59,4339.49,9686,0,0.612857143
4247.69,4027.18,4234.87,4118.46,4333.85,4616.41,4062.56,4608.72,4190.77,4200.51,4167.69,4247.69,4554.87,4298.97,9687,0,0.936646254
4305.64,4006.15,4260,4132.82,4349.23,4629.74,4065.64,4615.38,4208.21,4232.31,4212.31,4274.36,4600.51,4349.74,9688,0,0.792124255
4295.9,4020.51,4277.44,4143.08,4338.97,4612.82,4078.46,4600,4190.26,4226.15,4191.28,4272.82,4588.72,4337.95,9689,0,0.563527975
4260,4030.26,4229.74,4110.26,4345.64,4627.18,4068.72,4617.95,4191.79,4212.31,4183.08,4247.18,4581.54,4313.85,9690,0,0.923066437
4355.38,3976.41,4261.03,4105.64,4330.26,4620,4097.95,4611.79,4196.92,4226.67,4235.9,4305.13,4663.08,4412.31,9691,1,0.85512326
4287.18,3997.44,4258.46,4098.46,4336.92,4615.38,4068.21,4595.38,4177.95,4215.38,4194.36,4273.85,4622.56,4350.77,9692,1,0.683928571
4297.95,4033.85,4273.85,4146.67,4364.1,4633.85,4090.26,4660.51,4206.15,4220.51,4204.62,4276.41,4599.49,4338.46,9693,0,0.85122453
4291.28,4048.21,4275.9,4133.85,4338.97,4627.18,4074.36,4611.28,4203.08,4229.23,4206.15,4277.44,4607.69,4346.67,9694,0,0.924623945
4301.03,3991.28,4272.82,4128.72,4350.77,4618.97,4074.36,4629.74,4208.72,4238.97,4211.28,4283.08,4622.05,4348.72,9695,0,0.560714286
4280.51,4003.08,4249.74,4119.49,4329.74,4613.33,4062.05,4613.85,4204.1,4223.59,4201.03,4270.77,4598.46,4333.33,9696,0,0.686078832
4286.15,4003.59,4271.79,4121.54,4333.85,4612.82,4074.36,4626.15,4221.54,4235.9,4216.92,4292.31,4601.54,4363.59,9697,0,0.575
4294.87,3990.77,4258.97,4129.23,4332.31,4614.87,4055.9,4612.31,4193.85,4217.95,4195.9,4271.28,4597.95,4350.77,9698,0,0.622645414
4392.82,4098.97,4295.38,4163.59,4335.9,4602.05,4052.82,4601.54,4190.26,4195.9,4177.44,4286.15,4574.36,4412.82,9699,1,0.818627036
4278.46,4002.05,4244.1,4115.38,4329.74,4620,4079.49,4598.97,4192.82,4236.41,4193.85,4269.23,4595.38,4338.46,9700,0,0.656783037
4306.67,4028.21,4279.49,4136.41,4336.41,4611.28,4059.49,4596.41,4182.56,4192.82,4161.54,4276.41,4541.03,4345.13,9701,1,0.635807205
4394.36,4081.03,4288.72,4143.08,4341.03,4619.49,4072.31,4619.49,4200.51,4229.74,4218.97,4299.49,4619.49,4436.41,9702,0,0.715077626
4312.82,3991.79,4278.97,4105.64,4330.26,4613.85,4066.15,4620.51,4209.74,4242.56,4207.18,4281.54,4594.87,4365.13,9703,1,0.625384426
4305.13,4021.54,4270.26,4134.36,4338.97,4614.36,4064.62,4595.9,4194.87,4241.54,4203.59,4287.18,4609.74,4363.59,9704,1,0.628571429
4278.46,3988.72,4263.59,4109.23,4332.82,4614.36,4072.82,4606.67,4183.59,4211.79,4194.87,4268.72,4593.33,4344.62,9705,0,0.693873472
4295.38,4009.74,4252.31,4117.44,4359.49,4615.9,4058.46,4615.38,4197.44,4237.95,4193.85,4269.23,4601.54,4352.82,9706,1,0.546428571
4281.54,3997.44,4265.64,4136.92,4346.15,4620.51,4071.79,4612.31,4201.54,4224.62,4206.15,4268.21,4608.21,4337.95,9707,0,0.873346497
4289.74,3981.03,4261.54,4108.21,4339.49,4615.38,4093.33,4604.62,4186.15,4211.79,4198.46,4269.23,4580.51,4359.49,9708,1,0.702380952
4296.92,4005.13,4264.62,4109.23,4337.95,4632.31,4063.08,4618.46,4206.15,4223.59,4190.77,4262.56,4580.51,4339.49,9709,0,0.898214286
4322.05,4015.9,4292.82,4136.41,4342.56,4615.38,4068.72,4612.82,4195.38,4231.28,4212.82,4292.31,4617.44,4383.08,9710,1,0.671428571
4341.03,3981.54,4280.51,4122.56,4352.31,4616.92,4084.1,4612.31,4202.56,4244.62,4213.85,4296.41,4622.05,4386.67,9711,1,0.770132883
4358.46,3978.97,4289.74,4132.82,4351.79,4630.77,4083.08,4616.41,4205.13,4252.31,4220.51,4299.49,4636.41,4411.79,9712,1,0.823809524
4305.13,3986.67,4262.56,4109.74,4317.44,4591.79,4067.69,4608.21,4196.41,4224.1,4180.51,4275.9,4594.36,4375.9,9713,1,0.619164849
4322.05,4023.59,4282.56,4155.38,4356.92,4630.26,4062.05,4617.95,4210.26,4235.38,4209.74,4281.03,4601.54,4372.82,9714,0,0.535119048
4265.64,3992.82,4263.59,4130.26,4338.46,4615.9,4068.72,4613.85,4195.38,4212.82,4181.03,4272.82,4580,4324.62,9715,0,0.796277231
4328.72,4024.1,4273.33,4123.59,4316.41,4621.54,4069.23,4617.95,4207.69,4242.05,4220.51,4290.26,4622.05,4384.1,9716,1,0.504761905
4292.31,4006.15,4242.05,4121.03,4333.33,4621.03,4074.36,4603.08,4193.85,4234.36,4189.74,4273.85,4596.41,4368.72,9717,0,0.794411819
4392.31,4062.56,4352.31,4200.51,4427.69,4697.44,4151.28,4680,4268.21,4307.69,4299.49,4357.95,4701.54,4463.08,9718,1,0.880646908
4300.51,3963.59,4246.67,4097.44,4336.92,4606.67,4071.79,4605.64,4189.23,4235.38,4200.51,4267.18,4598.97,4352.82,9719,1,0.857142857
4307.18,4025.64,4281.54,4151.28,4339.49,4619.49,4083.59,4611.79,4212.82,4249.74,4215.38,4293.85,4614.36,4362.56,9720,1,0.546785714
4297.95,4057.44,4279.49,4138.97,4345.13,4623.59,4064.62,4607.69,4208.21,4234.87,4208.72,4284.62,4611.79,4351.28,9721,0,0.860095499
4320,4037.44,4270.26,4121.54,4345.13,4615.38,4061.54,4593.85,4191.28,4212.82,4203.08,4284.62,4610.26,4370.26,9722,0,0.535714286
4310.26,4055.38,4263.59,4136.41,4343.59,4613.85,4063.59,4590.26,4190.77,4215.38,4197.95,4276.41,4611.28,4358.46,9723,1,0.545238095
4312.31,4018.97,4266.15,4120,4349.23,4631.79,4080.51,4636.92,4203.08,4243.59,4210.26,4285.13,4618.46,4375.9,9724,0,0.75
4300,4026.67,4260,4116.92,4342.05,4620,4080.51,4606.67,4197.44,4220.51,4199.49,4273.85,4607.18,4344.1,9725,0,0.763008972
4276.41,3969.74,4255.38,4102.05,4329.23,4614.87,4042.56,4621.03,4212.31,4227.69,4190.77,4277.95,4570.77,4336.92,9726,1,0.84702381
4286.67,3990.26,4269.74,4106.67,4325.64,4615.9,4064.62,4620.51,4199.49,4235.38,4194.87,4280,4591.28,4355.9,9727,0,0.729422407
4284.1,4016.41,4250.77,4106.67,4325.13,4605.13,4064.62,4611.28,4195.38,4211.28,4196.92,4255.9,4596.41,4342.05,9728,0,0.754584377
4331.79,4035.38,4298.97,4141.03,4360,4640.51,4088.72,4625.64,4194.87,4249.74,4234.87,4302.05,4632.31,4391.79,9729,0,0.769047619
4277.44,3999.49,4248.21,4116.92,4330.77,4612.82,4065.13,4605.13,4196.41,4216.41,4185.64,4263.08,4580,4328.72,9730,0,0.689067454
4327.69,4043.59,4265.64,4123.08,4350.26,4615.38,4103.59,4622.56,4227.69,4246.15,4236.92,4298.46,4632.31,4381.03,9731,1,0.872857492
4366.15,4074.36,4338.46,4189.74,4393.33,4691.79,4117.95,4672.31,4253.85,4295.38,4266.15,4338.97,4668.21,4423.59,9732,1,0.725
4287.18,3994.36,4255.9,4116.92,4334.87,4616.92,4069.23,4621.54,4204.1,4220.51,4206.67,4271.28,4588.21,4345.13,9733,0,0.583278388
4338.46,4031.79,4285.64,4140.51,4346.15,4627.69,4082.56,4638.46,4223.08,4259.49,4228.21,4303.59,4636.92,4401.54,9734,1,0.562142857
4273.33,4002.05,4250.26,4118.46,4348.72,4608.21,4067.18,4605.13,4199.49,4236.92,4197.95,4284.1,4618.97,4349.23,9735,1,0.597006388
4284.1,3993.33,4261.03,4110.77,4336.41,4616.41,4057.44,4594.36,4178.46,4211.79,4206.15,4269.23,4602.05,4341.03,9736,0,0.715148916
4277.44,4032.31,4254.36,4140.51,4334.87,4608.72,4072.31,4615.9,4192.31,4203.08,4183.59,4257.95,4578.97,4322.56,9737,0,0.785395829
4289.23,4011.79,4264.62,4121.54,4324.1,4602.05,4040,4588.72,4173.33,4215.9,4200.51,4273.85,4616.41,4355.38,9738,1,0.812396914
4287.69,4021.54,4252.31,4122.56,4331.28,4605.64,4067.18,4612.31,4190.77,4208.21,4192.31,4266.15,4600,4342.05,9739,0,0.769476138
4280,4002.05,4254.36,4110.26,4323.08,4612.31,4043.59,4601.03,4183.08,4215.38,4192.31,4269.74,4601.54,4338.97,9740,1,0.896428571
4287.18,4017.44,4244.1,4106.67,4360.51,4631.28,4071.28,4609.23,4207.69,4241.54,4201.54,4262.56,4604.1,4349.23,9741,0,0.827849558
4290.26,3989.23,4234.36,4104.1,4338.97,4611.28,4045.64,4594.36,4183.08,4226.15,4178.46,4258.97,4591.79,4344.62,9742,0,0.569047619
4439.49,4078.46,4295.38,4150.77,4347.18,4638.46,4086.67,4602.56,4195.9,4259.49,4233.33,4311.28,4664.62,4469.23,9743,0,0.804109158
4347.18,3996.92,4295.9,4122.56,4358.97,4638.46,4096.92,4648.72,4231.28,4264.62,4247.18,4305.64,4687.18,4444.62,9744,1,0.873044857
4285.13,3989.74,4250.77,4110.77,4338.97,4624.62,4052.31,4617.95,4197.44,4246.15,4201.03,4277.44,4601.03,4352.82,9745,1,0.657738095
4297.95,4008.21,4265.64,4108.21,4334.87,4619.49,4062.05,4624.62,4208.72,4240,4171.79,4274.87,4606.67,4355.9,9746,0,0.60709707
4351.28,4056.92,4320,4169.23,4389.23,4698.46,4119.49,4674.36,4247.69,4283.08,4263.08,4332.31,4653.33,4412.31,9747,1,0.825
4244.62,3991.79,4222.05,4096.92,4340,4618.46,4102.56,4589.74,4195.38,4204.62,4174.36,4255.9,4556.41,4296.92,9748,0,0.876702245
4431.79,4092.31,4300.51,4156.92,4340.51,4608.72,4056.41,4579.49,4171.28,4205.13,4207.69,4297.95,4650.77,4465.13,9749,0,0.761138351
4291.79,4017.44,4265.13,4134.87,4328.21,4616.92,4063.08,4589.23,4175.38,4217.44,4178.97,4272.82,4588.72,4342.56,9750,0,0.753306814
4276.41,3985.13,4245.64,4088.72,4342.05,4628.21,4075.38,4623.59,4214.87,4237.95,4206.15,4272.31,4607.18,4348.72,9751,0,0.863155171
4270.26,3982.56,4253.33,4103.08,4337.44,4614.36,4062.56,4604.62,4187.69,4213.33,4182.05,4260.51,4585.64,4330.77,9752,0,0.652915044
4285.13,3939.49,4252.82,4107.69,4338.97,4630.26,4060,4618.46,4203.59,4229.23,4207.18,4268.72,4597.95,4345.13,9753,0,0.92656577
4288.21,4012.82,4261.54,4102.56,4336.92,4621.54,4054.36,4622.05,4194.36,4241.03,4194.87,4273.33,4580.51,4350.77,9754,1,0.6
4280.51,4004.62,4244.62,4101.03,4338.46,4618.97,4064.1,4624.62,4224.1,4240,4212.31,4266.15,4603.08,4334.87,9755,0,0.645192763
4283.59,4022.05,4235.9,4110.77,4332.31,4610.26,4070.26,4617.44,4190.77,4212.82,4192.82,4249.23,4592.31,4336.92,9756,0,0.767976088
4271.79,3959.49,4245.64,4118.46,4329.74,4622.05,4052.31,4614.36,4208.21,4216.92,4190.77,4265.13,4587.69,4319.49,9757,0,0.624285714
4285.13,4066.15,4276.92,4170.26,4372.82,4635.38,4078.97,4630.77,4192.31,4212.31,4187.18,4272.82,4562.05,4323.08,9758,0,0.806027878
4327.18,4014.36,4294.36,4133.85,4338.97,4617.44,4069.74,4616.41,4206.15,4241.03,4208.72,4289.74,4605.13,4372.31,9759,1,0.795238095
4283.08,3987.18,4250.77,4109.23,4341.03,4605.13,4051.28,4618.97,4208.21,4227.69,4211.28,4277.95,4600.51,4356.41,9760,1,0.822619048
4352.31,3987.69,4280,4137.44,4327.69,4612.31,4073.33,4605.13,4196.92,4233.85,4192.82,4305.64,4647.69,4425.64,9761,1,0.78309663
4354.87,4037.95,4282.56,4137.44,4318.97,4608.72,4074.87,4611.79,4201.54,4232.31,4201.54,4287.69,4598.97,4393.33,9762,0,0.508333333
4274.87,3986.15,4257.44,4104.62,4322.05,4612.31,4062.05,4620,4197.95,4244.1,4196.41,4281.03,4596.92,4346.67,9763,1,0.519744483
4319.49,3979.49,4275.9,4112.82,4329.23,4608.21,4070.26,4619.49,4208.72,4243.08,4210.77,4293.33,4606.67,4381.03,9764,1,0.866666667
4379.49,4065.64,4278.46,4143.59,4331.28,4615.38,4047.69,4601.54,4188.72,4214.36,4217.44,4283.08,4621.54,4413.33,9765,0,0.766955853
4215.38,4069.23,4237.95,4141.03,4343.08,4627.69,4077.44,4611.28,4187.69,4204.1,4136.41,4229.23,4488.21,4236.92,9766,0,0.835782373
4281.03,3971.79,4256.92,4106.15,4317.95,4621.03,4077.44,4622.05,4204.1,4242.05,4206.67,4285.64,4595.38,4354.87,9767,0,0.610199295
4297.44,4011.28,4251.79,4104.62,4357.95,4633.85,4078.46,4609.74,4202.56,4237.44,4207.18,4269.74,4603.59,4348.72,9768,0,0.794006092
4320,4010.77,4258.46,4121.54,4336.41,4620.51,4065.13,4597.95,4197.95,4251.79,4203.59,4280.51,4613.33,4381.03,9769,0,0.578571429
4288.72,4001.03,4278.46,4120.51,4333.33,4616.41,4055.9,4622.05,4198.97,4234.87,4182.56,4277.44,4601.54,4363.59,9770,0,0.668452381
4289.23,3957.44,4230.77,4089.23,4329.23,4604.1,4076.41,4613.85,4198.46,4239.49,4197.95,4266.67,4587.69,4342.56,9771,1,0.800669402
4282.56,4029.74,4265.13,4109.23,4350.77,4622.56,4109.23,4627.69,4222.05,4236.41,4214.36,4286.15,4620,4351.79,9772,1,0.794047619
4290.77,3988.72,4247.69,4118.97,4336.92,4632.82,4072.82,4629.74,4215.9,4251.79,4222.56,4281.54,4631.79,4365.13,9773,0,0.869047619
4292.31,3995.9,4263.08,4092.31,4335.9,4624.62,4088.72,4626.15,4207.18,4242.56,4213.33,4285.13,4607.18,4355.38,9774,0,0.770582184
4289.74,3933.85,4262.56,4130.26,4337.95,4632.82,4063.59,4608.21,4201.03,4225.13,4200.51,4267.69,4595.38,4335.9,9775,0,0.853043002
4385.64,4036.92,4277.44,4131.79,4328.72,4605.13,4057.95,4616.92,4210.26,4245.13,4246.15,4311.79,4672.82,4459.49,9776,1,0.828074281
4277.95,4003.08,4261.54,4123.08,4341.54,4618.97,4058.97,4608.21,4199.49,4228.72,4200,4261.54,4603.59,4348.72,9777,0,0.802976297
4299.49,3993.85,4265.64,4117.95,4336.92,4626.67,4084.62,4621.54,4212.31,4244.62,4195.38,4286.67,4587.69,4349.74,9778,0,0.805952381
4277.44,3975.38,4252.82,4104.62,4348.72,4631.79,4095.38,4625.64,4210.26,4226.15,4195.9,4258.97,4581.54,4350.77,9779,0,0.539285714
4289.23,4014.36,4258.46,4122.56,4326.67,4603.59,4035.38,4584.1,4171.28,4214.87,4204.62,4272.31,4623.08,4356.92,9780,1,0.849477368
4231.79,4047.18,4229.23,4137.44,4334.36,4612.82,4054.36,4579.49,4170.26,4198.97,4131.79,4226.15,4509.23,4264.1,9781,0,0.93417883
4379.49,4051.28,4341.54,4199.49,4415.9,4691.28,4147.18,4685.13,4268.21,4301.54,4285.64,4344.62,4688.72,4445.64,9782,1,0.884626057
4268.21,4017.44,4262.56,4123.08,4336.92,4617.44,4057.95,4620,4207.69,4222.56,4178.97,4270.26,4551.28,4333.85,9783,0,0.603510896
4297.44,4007.18,4264.62,4121.54,4329.23,4601.54,4046.15,4612.31,4192.31,4233.33,4204.1,4281.54,4580.51,4355.38,9784,1,0.779549989
4269.74,4010.26,4242.05,4115.38,4324.1,4612.82,4056.41,4608.72,4191.28,4206.15,4187.18,4260,4586.15,4328.72,9785,0,0.752259101
4277.44,3999.49,4250.26,4092.82,4340,4615.9,4059.49,4599.49,4193.33,4224.1,4197.95,4270.77,4618.97,4334.87,9786,1,0.660459123
4271.28,3978.97,4255.38,4102.56,4336.41,4613.85,4064.62,4611.28,4188.21,4206.15,4183.08,4263.59,4584.62,4331.79,9787,0,0.755693769
4294.87,4059.49,4262.05,4134.87,4353.33,4633.33,4075.38,4602.56,4205.13,4225.64,4199.49,4269.74,4608.72,4348.21,9788,0,0.950596964
4264.1,3970.26,4242.56,4114.36,4328.21,4605.13,4048.21,4617.44,4204.62,4231.28,4194.87,4268.21,4583.59,4328.72,9789,1,0.693452381
4273.33,3993.85,4247.18,4108.72,4335.38,4614.87,4055.9,4597.95,4190.26,4215.9,4191.28,4255.9,4590.26,4331.28,9790,0,0.582417494
4300,4028.72,4267.69,4132.82,4345.13,4632.82,4071.28,4616.92,4194.87,4222.56,4174.87,4268.72,4600.51,4372.82,9791,0,0.707142857
4306.15,4017.44,4281.03,4117.44,4348.21,4618.46,4077.95,4619.49,4212.31,4243.59,4220.51,4288.72,4615.38,4375.9,9792,0,0.591467922
4300,4051.28,4281.03,4127.18,4345.64,4621.54,4067.18,4610.26,4204.62,4231.79,4208.21,4292.82,4606.67,4351.79,9793,0,0.856768802
4257.44,3967.69,4235.38,4104.1,4327.18,4608.21,4039.49,4611.79,4192.31,4217.44,4175.38,4255.9,4560,4323.59,9794,0,0.679526138
4307.18,4012.82,4262.56,4134.36,4352.82,4632.82,4071.79,4619.49,4213.85,4243.08,4212.82,4278.97,4605.13,4362.05,9795,0,0.844047619
4374.87,4027.18,4281.54,4124.1,4322.05,4605.64,4056.92,4620.51,4204.1,4256.92,4245.13,4307.18,4666.67,4450.77,9796,1,0.893245339
4298.46,4011.79,4280,4123.59,4337.44,4617.95,4052.31,4610.77,4194.87,4233.85,4203.08,4279.49,4602.56,4362.05,9797,1,0.648571429
4277.44,3980,4246.15,4112.82,4316.92,4617.95,4053.33,4616.92,4198.97,4230.26,4208.72,4278.46,4613.33,4358.97,9798,0,0.605987033
4302.05,4000.51,4280.51,4148.72,4357.95,4629.23,4083.08,4634.36,4213.33,4242.56,4215.38,4289.74,4617.95,4347.18,9799,0,0.839745793
4303.08,4012.82,4264.62,4122.56,4334.36,4620.51,4063.08,4623.08,4209.74,4232.31,4215.38,4278.97,4615.38,4362.56,9800,1,0.563299756
4286.15,3999.49,4257.44,4122.05,4332.82,4611.28,4048.21,4605.13,4191.79,4211.79,4193.85,4269.74,4591.79,4347.18,9801,1,0.903571429
4306.15,3975.9,4264.1,4099.49,4340.51,4612.82,4097.95,4613.85,4194.36,4230.26,4213.85,4279.49,4606.67,4378.97,9802,1,0.761649194
4297.44,4003.08,4262.05,4115.9,4334.87,4630.26,4089.23,4621.54,4212.82,4244.1,4208.72,4287.18,4605.13,4374.36,9803,0,0.707734649
4266.15,3986.67,4245.13,4107.18,4333.33,4601.54,4056.41,4594.87,4174.87,4210.77,4187.69,4258.97,4577.44,4335.38,9804,1,0.680952381
4289.23,4007.18,4264.1,4117.44,4329.23,4614.36,4074.87,4600.51,4190.77,4224.1,4175.38,4275.38,4589.74,4353.33,9805,0,0.845454545
4391.79,4083.59,4282.56,4169.74,4357.95,4630.77,4080.51,4590.26,4194.87,4249.74,4224.62,4310.77,4640,4448.72,9806,0,0.717857143
4293.85,4002.56,4250.77,4101.03,4330.77,4605.13,4046.15,4601.03,4178.46,4206.15,4195.38,4263.59,4595.9,4340,9807,1,0.725
4257.44,3955.9,4228.72,4081.03,4315.38,4610.77,4052.82,4626.67,4208.72,4223.08,4184.1,4255.9,4560,4320,9808,1,0.560714286
4291.28,4022.56,4266.67,4107.18,4350.77,4631.28,4113.33,4640,4223.59,4249.23,4218.97,4297.95,4632.31,4356.41,9809,1,0.85
4325.64,3973.33,4264.62,4106.15,4337.44,4604.62,4092.31,4621.03,4215.38,4246.15,4248.72,4298.46,4678.97,4424.1,9810,1,0.910495218
4308.21,4008.21,4267.18,4123.59,4347.69,4623.59,4065.64,4631.28,4210.77,4245.64,4219.49,4286.67,4612.31,4364.62,9811,0,0.543571429
4303.08,3942.05,4246.15,4087.18,4330.26,4605.64,4090.26,4639.49,4233.85,4263.59,4258.46,4309.74,4686.15,4389.74,9812,1,0.952380952
4288.72,4011.28,4262.05,4112.82,4332.82,4616.41,4075.38,4616.92,4221.54,4236.92,4187.18,4284.62,4600.51,4360,9813,0,0.565952381
4306.15,3972.82,4246.67,4091.28,4336.41,4607.18,4088.21,4626.67,4217.44,4256.41,4248.21,4292.82,4671.79,4415.38,9814,1,0.880350385
4278.46,3967.18,4250.26,4104.62,4330.26,4616.92,4049.23,4618.46,4203.08,4224.1,4187.18,4270.77,4571.28,4334.36,9815,1,0.666666667
4285.64,3994.36,4263.59,4103.59,4333.33,4622.05,4070.26,4623.08,4209.74,4224.62,4203.59,4270.26,4605.13,4339.49,9816,0,0.824287536
4418.46,4116.92,4382.05,4236.41,4461.54,4748.21,4178.46,4731.79,4318.97,4353.85,4320.51,4392.82,4719.49,4465.64,9817,0,0.968949869
4287.18,3992.82,4247.69,4117.44,4326.67,4600,4052.82,4600,4190.77,4218.97,4188.21,4262.56,4581.54,4356.92,9818,1,0.717458959
4286.15,4007.69,4265.64,4122.05,4339.49,4610.77,4075.38,4622.05,4209.23,4234.36,4214.36,4285.64,4608.21,4377.95,9819,1,0.576785714
4261.03,3984.62,4246.15,4106.67,4335.9,4627.18,4092.31,4620,4201.03,4220,4196.41,4269.74,4582.05,4312.82,9820,0,0.846428571
4295.9,4019.49,4258.97,4118.46,4342.56,4616.41,4071.28,4606.67,4200,4228.72,4202.56,4276.92,4609.23,4355.9,9821,0,0.684763779
4332.31,4050.26,4272.31,4139.49,4362.56,4630.77,4071.28,4591.79,4185.64,4237.44,4205.13,4285.13,4604.1,4369.74,9822,0,0.526785714
4401.54,4090.26,4294.36,4151.28,4327.18,4600,4047.18,4591.79,4173.33,4194.87,4175.9,4292.31,4577.44,4413.85,9823,1,0.853992161
4280,3971.28,4251.79,4108.72,4327.69,4609.23,4074.36,4610.77,4204.1,4226.15,4188.21,4268.21,4578.97,4338.46,9824,0,0.699510635
4281.54,3976.92,4254.87,4107.18,4331.28,4598.97,4055.38,4623.08,4211.79,4222.56,4222.56,4284.62,4601.03,4358.46,9825,1,0.792857143
4280.51,4009.74,4244.62,4109.23,4332.31,4618.97,4042.05,4601.54,4197.44,4229.23,4205.13,4268.72,4616.92,4344.1,9826,1,0.823214286
4427.69,4041.03,4286.67,4141.03,4304.62,4588.72,4075.38,4602.56,4185.13,4240,4205.13,4318.97,4707.69,4498.46,9827,0,0.673809524
4335.9,3982.56,4267.18,4135.9,4326.15,4610.77,4070.26,4604.62,4189.74,4234.36,4186.67,4289.74,4640,4409.23,9828,1,0.864681315
4318.46,3999.49,4275.9,4107.18,4331.79,4614.36,4074.36,4624.1,4205.13,4235.38,4205.64,4286.15,4596.92,4374.36,9829,1,0.653571429
4281.54,4027.69,4251.28,4130.26,4332.82,4601.54,4075.38,4617.95,4185.64,4204.1,4180,4267.18,4573.33,4333.33,9830,0,0.811904762
4292.82,4004.1,4248.72,4120,4346.15,4617.95,4067.18,4624.1,4213.85,4239.49,4212.31,4280,4607.18,4354.87,9831,0,0.68608631
4294.36,3994.36,4266.67,4120.51,4325.64,4612.82,4065.64,4593.85,4182.05,4213.33,4182.05,4277.95,4592.82,4362.05,9832,1,0.551190476
4297.95,4004.1,4255.38,4117.95,4337.95,4602.05,4089.74,4620.51,4197.95,4220.51,4209.74,4278.97,4610.26,4354.36,9833,0,0.702135503
4313.33,4009.23,4278.97,4132.82,4350.26,4627.69,4091.79,4626.67,4204.62,4236.92,4220,4288.21,4621.54,4388.21,9834,1,0.763419269
4311.28,4020.51,4260.51,4135.38,4326.67,4581.03,4042.05,4581.03,4169.74,4193.33,4172.31,4261.54,4575.38,4355.38,9835,1,0.766791423
4295.9,4023.08,4281.03,4120,4331.79,4626.15,4092.31,4617.95,4214.36,4243.08,4207.18,4295.38,4606.67,4376.92,9836,0,0.526190476
4282.05,3994.36,4234.36,4105.64,4333.85,4601.03,4040,4602.05,4189.23,4222.56,4192.82,4262.56,4592.31,4345.13,9837,0,0.521428571
4231.28,4008.21,4215.38,4093.33,4325.13,4605.64,4054.36,4610.26,4184.62,4187.69,4156.41,4232.31,4538.97,4270.26,9838,0,0.661540698
4356.41,4072.82,4261.54,4154.87,4351.79,4608.21,4051.79,4604.1,4185.64,4211.28,4203.59,4277.95,4602.56,4395.38,9839,0,0.589285714
4267.69,4013.33,4247.18,4104.62,4331.28,4614.36,4051.79,4589.23,4172.31,4214.87,4190.77,4264.1,4608.21,4327.69,9840,1,0.801242974
4243.08,3998.46,4247.69,4096.41,4340,4616.92,4060.51,4614.36,4171.79,4204.62,4164.1,4255.9,4537.44,4278.46,9841,0,0.658543095
4286.67,3992.82,4260.51,4135.9,4346.15,4616.92,4069.23,4627.18,4202.56,4228.72,4203.08,4268.72,4605.64,4343.08,9842,0,0.797558515
4327.69,4020.51,4287.69,4138.97,4364.1,4645.64,4083.08,4641.54,4228.72,4268.21,4242.56,4309.74,4640,4386.15,9843,0,0.706415569
4311.28,4010.77,4282.05,4141.03,4349.23,4624.62,4076.92,4644.62,4224.1,4245.13,4215.38,4290.26,4609.74,4364.62,9844,1,0.564880952
4309.74,4034.87,4281.54,4154.36,4340.51,4615.38,4075.9,4612.31,4211.28,4248.72,4206.15,4284.1,4606.67,4344.1,9845,1,0.651190476
4282.05,3980.51,4254.87,4104.1,4332.31,4598.97,4044.62,4596.92,4187.18,4230.26,4200.51,4266.15,4596.41,4355.38,9846,1,0.503571429
4310.26,4024.1,4252.31,4137.95,4344.62,4624.1,4071.79,4602.05,4193.85,4242.05,4203.59,4286.15,4608.21,4382.56,9847,0,0.759145733
4288.72,3994.36,4263.08,4122.05,4330.26,4615.38,4050.77,4612.82,4188.72,4229.74,4211.28,4284.1,4598.46,4363.08,9848,1,0.664285714
4277.95,3962.05,4238.46,4097.95,4333.33,4608.21,4070.26,4600,4183.59,4228.72,4191.28,4261.54,4585.64,4336.41,9849,1,0.685714286
