AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,index,label,probability
4235.9,3972.82,4238.97,4097.95,4330.77,4619.49,4073.85,4608.72,4185.13,4201.54,4170.26,4258.97,4555.38,4292.82,10069.0,0,0.9152450714325702
4386.15,4066.15,4336.41,4184.1,4426.67,4700.0,4149.74,4682.56,4281.03,4315.38,4291.79,4342.56,4698.97,4457.44,10070.0,1,0.7958952554961832
4422.05,4127.18,4313.33,4181.03,4349.74,4626.67,4075.38,4611.79,4186.15,4220.51,4195.9,4305.13,4637.44,4460.0,10071.0,0,0.792790573529262
4311.79,3975.38,4278.46,4102.56,4323.08,4615.38,4082.56,4638.97,4216.92,4246.15,4210.77,4292.31,4598.46,4382.56,10075.0,1,0.7501790840992367
4312.31,4038.46,4282.05,4155.38,4370.26,4641.54,4102.56,4672.31,4215.38,4234.87,4215.9,4288.21,4609.74,4356.41,10077.0,0,0.6796417677506361
4261.54,4002.05,4249.23,4120.51,4330.77,4617.95,4062.05,4593.33,4179.49,4219.49,4180.51,4259.49,4581.54,4318.97,10078.0,0,0.8510521106106871
4291.28,4007.18,4245.64,4118.97,4341.03,4583.59,4094.36,4611.79,4195.9,4226.67,4195.38,4281.03,4598.46,4354.36,10081.0,0,0.8460210505216286
4428.21,4069.74,4287.18,4171.28,4345.64,4610.77,4073.85,4597.95,4194.36,4237.44,4226.15,4314.36,4649.74,4475.38,10087.0,0,0.8198223023129771
4242.56,4029.74,4232.31,4114.36,4343.59,4620.51,4053.85,4620.0,4207.69,4221.03,4177.95,4249.23,4566.15,4304.62,10090.0,0,0.8880046417938932
4381.03,4049.23,4346.67,4188.72,4418.97,4694.87,4155.9,4684.1,4265.64,4305.64,4299.49,4352.82,4700.0,4452.31,10091.0,1,0.8766600490992367
4348.72,4060.51,4335.9,4157.44,4366.15,4657.95,4107.69,4647.69,4222.56,4264.1,4250.26,4311.28,4651.28,4406.15,10093.0,0,0.8334987045954199
4298.97,4001.03,4265.13,4123.59,4330.26,4617.44,4068.72,4616.92,4201.03,4224.62,4209.74,4281.54,4605.13,4355.38,10095.0,0,0.7651913468295166
4303.08,4006.67,4256.41,4119.49,4336.41,4627.18,4065.64,4615.9,4209.23,4251.28,4224.1,4284.62,4637.44,4368.72,10100.0,0,0.7342728685012723
4295.9,4001.54,4232.82,4106.15,4329.23,4592.82,4065.64,4609.23,4192.82,4211.28,4196.41,4278.46,4604.1,4352.31,10101.0,0,0.678939003562341
4331.28,3989.74,4264.1,4108.21,4335.9,4618.46,4074.36,4635.38,4238.46,4257.95,4236.92,4300.51,4659.49,4401.03,10103.0,1,0.7188207398625954
4299.49,3989.74,4265.64,4135.9,4345.64,4626.67,4081.03,4630.77,4195.38,4218.46,4205.13,4282.56,4616.92,4356.41,10104.0,0,0.8607873352951655
4336.92,3986.67,4295.9,4122.56,4357.44,4638.46,4091.79,4646.67,4231.28,4272.82,4247.18,4313.33,4680.0,4433.33,10105.0,1,0.90072294386514
4254.87,4001.03,4228.21,4106.67,4341.03,4620.0,4101.03,4602.56,4194.36,4217.95,4183.08,4255.38,4563.59,4298.97,10106.0,0,0.9232896516972012
4295.9,4003.08,4264.1,4118.97,4338.97,4622.05,4056.92,4620.51,4201.54,4243.59,4187.18,4271.79,4612.31,4365.64,10107.0,0,0.6749035116335879
4210.77,3971.28,4218.97,4103.08,4331.79,4613.85,4070.77,4603.08,4198.46,4216.92,4170.26,4242.56,4542.05,4271.28,10108.0,0,0.6566679583231552
4267.69,4061.03,4262.56,4168.21,4375.9,4643.08,4081.54,4648.21,4189.74,4202.56,4160.51,4248.21,4535.9,4292.31,10109.0,0,0.830491359778626
4271.79,4006.15,4261.03,4115.9,4344.1,4618.97,4080.0,4617.95,4196.41,4225.64,4190.26,4265.64,4589.74,4327.69,10111.0,0,0.7360952974249364
4306.15,3978.46,4271.79,4122.56,4355.38,4639.49,4088.72,4643.59,4218.97,4258.97,4220.0,4285.13,4646.67,4394.36,10112.0,1,0.832320328249364
4246.15,3981.03,4237.95,4105.64,4341.03,4616.92,4073.85,4602.05,4190.77,4216.41,4179.49,4258.97,4562.56,4295.9,10114.0,0,0.9460771097888042
4298.46,3995.38,4262.56,4124.62,4344.62,4628.72,4075.38,4628.72,4206.15,4238.97,4207.18,4277.44,4610.26,4358.97,10115.0,0,0.8230625658244276
4296.92,4056.41,4267.69,4143.59,4355.38,4632.82,4074.36,4609.23,4208.72,4230.26,4190.77,4271.28,4617.95,4354.87,10117.0,0,0.8812822894529262
4287.18,3996.41,4262.05,4120.0,4335.38,4618.46,4064.62,4610.77,4188.72,4222.56,4196.92,4270.26,4602.05,4335.9,10118.0,0,0.6987527650534351
4327.69,4044.1,4280.51,4146.15,4362.56,4630.26,4117.95,4608.72,4210.26,4219.49,4206.15,4298.97,4598.46,4368.21,10121.0,1,0.6914552890916031
4300.51,4016.92,4261.54,4123.59,4339.49,4607.69,4051.28,4613.33,4186.15,4229.23,4212.82,4277.44,4587.69,4364.1,10123.0,1,0.7409913266946565
4324.1,4046.67,4264.1,4122.56,4349.74,4625.64,4109.74,4632.82,4226.15,4248.21,4236.41,4297.95,4630.26,4375.9,10124.0,1,0.9189829337760815
4278.97,4005.13,4263.59,4115.38,4344.62,4625.13,4063.59,4610.77,4200.51,4220.0,4186.67,4273.33,4578.97,4333.85,10126.0,0,0.8357782355521628
4303.08,3990.77,4249.23,4120.0,4331.79,4616.41,4068.21,4585.64,4195.38,4218.46,4197.95,4269.23,4605.64,4353.33,10130.0,0,0.7616644030356234
4280.0,3997.95,4250.77,4095.38,4338.46,4606.15,4050.26,4592.82,4181.54,4212.31,4189.74,4271.79,4607.69,4337.44,10133.0,1,0.814997215513995
4264.1,4012.82,4247.18,4107.18,4332.31,4612.82,4037.44,4585.64,4171.79,4220.0,4190.26,4247.18,4607.18,4322.05,10134.0,1,0.7318542972239187
4285.13,4003.08,4264.62,4125.64,4333.33,4616.41,4060.0,4609.74,4196.92,4217.95,4202.56,4265.64,4603.59,4335.9,10135.0,0,0.757384413913486
4284.62,4001.54,4266.67,4102.05,4341.03,4626.67,4090.77,4631.79,4215.38,4242.05,4211.28,4286.15,4602.05,4350.26,10136.0,0,0.6236843229541986
4303.59,4011.28,4263.08,4127.18,4346.67,4571.28,4085.64,4609.23,4201.03,4231.79,4207.69,4285.64,4604.1,4353.85,10138.0,0,0.9011330411348601
4322.56,4044.62,4262.56,4110.77,4344.62,4623.08,4103.59,4628.21,4215.38,4229.74,4221.54,4290.26,4626.67,4381.03,10140.0,1,0.9071934418829517
4288.72,3994.87,4262.05,4104.62,4342.05,4634.36,4086.67,4640.0,4228.21,4245.64,4214.36,4287.69,4605.64,4352.31,10144.0,0,0.7649113160788805
4362.56,3934.87,4250.26,4080.0,4310.26,4591.28,4081.54,4631.28,4230.26,4262.56,4295.9,4329.23,4768.72,4484.1,10146.0,1,0.9223626838346056
4316.41,4002.56,4283.08,4122.05,4334.36,4616.41,4053.33,4610.26,4191.79,4223.08,4203.08,4278.97,4612.82,4359.49,10147.0,1,0.6413601789516539
4281.54,3991.28,4264.1,4107.69,4329.74,4615.9,4054.36,4612.82,4203.08,4220.0,4192.31,4280.51,4607.69,4355.9,10151.0,0,0.8058627188982188
4365.64,4058.97,4367.69,4161.54,4374.87,4672.31,4115.9,4646.67,4229.74,4270.77,4252.31,4329.23,4654.36,4411.79,10154.0,0,0.8724249457608143
4301.03,4016.41,4256.41,4131.79,4337.44,4617.44,4083.08,4604.1,4207.18,4256.41,4206.67,4269.74,4608.21,4337.44,10156.0,1,0.6959492102086514
4310.26,3971.28,4253.33,4089.23,4331.79,4601.03,4095.38,4618.46,4211.28,4250.77,4244.1,4289.74,4667.69,4413.33,10158.0,1,0.921444885687023
4288.72,3935.38,4251.79,4108.72,4339.49,4629.74,4061.54,4612.82,4207.18,4233.33,4208.72,4272.82,4597.95,4341.54,10159.0,0,0.9118062154783715
4298.46,4001.03,4248.21,4117.95,4321.03,4590.77,4056.92,4578.97,4160.51,4187.69,4163.08,4253.33,4564.1,4346.67,10160.0,1,0.7451944648422392
4240.51,3961.03,4244.1,4101.03,4332.82,4630.26,4100.51,4615.38,4207.18,4225.13,4194.36,4266.15,4580.51,4328.72,10161.0,0,0.7613159270661578
4403.59,4046.15,4294.87,4151.79,4342.05,4607.69,4065.13,4604.1,4202.05,4238.46,4241.03,4308.72,4685.13,4458.97,10164.0,0,0.6907303891272265
4272.31,3999.49,4249.74,4122.05,4336.92,4616.92,4066.15,4614.87,4205.13,4218.97,4204.1,4266.15,4591.28,4348.21,10167.0,0,0.7431290793206107
4418.46,4099.49,4297.44,4176.41,4343.59,4621.03,4067.69,4603.59,4193.33,4216.41,4218.46,4292.82,4644.1,4451.79,10169.0,0,0.8302782821399491
4323.08,4031.79,4266.15,4125.64,4344.62,4630.26,4072.31,4601.54,4203.08,4251.79,4206.67,4292.82,4607.18,4391.79,10171.0,0,0.8359438466259543
4296.92,4008.72,4249.23,4123.08,4343.59,4580.0,4090.26,4598.97,4187.69,4222.56,4188.72,4271.79,4593.33,4352.31,10172.0,0,0.8088248755699745
4280.0,3972.31,4230.77,4099.49,4336.92,4626.67,4070.26,4614.87,4201.54,4225.64,4166.15,4259.49,4592.82,4337.44,10173.0,0,0.8308939374809161
4293.85,3996.92,4268.72,4122.05,4343.08,4622.05,4074.36,4630.26,4205.13,4231.28,4217.95,4288.72,4612.82,4368.21,10174.0,0,0.7934796529363868
4231.28,3980.51,4230.77,4106.67,4334.36,4616.92,4068.72,4602.05,4189.23,4212.82,4178.46,4256.92,4557.95,4291.79,10176.0,0,0.9441774625139949
4293.85,4009.23,4278.97,4121.54,4334.87,4617.44,4058.46,4606.15,4193.85,4230.77,4158.97,4269.23,4604.62,4355.9,10177.0,0,0.7489684904936387
4247.18,3992.82,4215.9,4103.59,4345.13,4624.1,4105.13,4601.54,4198.97,4210.77,4174.87,4246.15,4556.92,4289.23,10179.0,0,0.9029050275419848
4264.62,4030.26,4262.05,4135.38,4345.13,4627.18,4115.38,4610.26,4216.92,4217.44,4175.38,4273.85,4549.74,4311.28,10183.0,1,0.6437170401526717
4264.1,3974.87,4245.13,4096.92,4341.03,4622.56,4066.67,4614.87,4210.26,4220.51,4178.46,4258.46,4586.67,4323.59,10185.0,0,0.769376375524173
4303.08,4012.82,4256.92,4123.59,4340.0,4632.82,4083.08,4609.23,4207.69,4252.82,4215.9,4290.77,4613.85,4385.64,10189.0,0,0.8332902281475827
4310.77,3996.92,4268.21,4121.54,4353.85,4632.31,4106.67,4628.72,4206.15,4236.92,4225.13,4287.69,4623.08,4387.69,10191.0,1,0.8090385968931298
4323.08,4054.87,4283.59,4168.72,4361.03,4621.54,4080.0,4597.95,4182.05,4224.62,4207.69,4275.38,4589.74,4367.69,10192.0,1,0.6800208963307889
4249.74,3983.59,4233.85,4105.64,4340.51,4618.46,4076.41,4603.59,4193.33,4220.0,4178.97,4255.38,4564.1,4300.51,10193.0,0,0.9326690018244276
4285.13,4043.59,4261.03,4125.13,4345.13,4627.18,4061.54,4600.0,4207.18,4217.95,4200.51,4272.31,4604.1,4348.21,10194.0,0,0.9316935465750638
4283.59,4010.77,4254.87,4109.23,4332.82,4612.82,4040.0,4602.05,4190.26,4220.51,4193.33,4269.74,4612.82,4338.97,10197.0,1,0.7560436969236641
4363.59,4021.03,4271.28,4123.08,4316.92,4600.51,4056.92,4610.26,4198.46,4236.41,4229.23,4294.36,4645.64,4435.9,10199.0,1,0.7581308918524173
4245.13,4037.95,4230.77,4135.38,4340.51,4616.41,4055.9,4593.85,4167.69,4182.05,4156.92,4243.08,4550.77,4288.72,10202.0,0,0.8951178360992369
4301.03,4040.51,4263.59,4118.97,4347.18,4630.26,4072.82,4600.51,4200.51,4225.13,4205.64,4282.56,4610.26,4349.74,10203.0,0,0.9157723336208652
4260.51,4023.59,4265.64,4134.36,4375.38,4645.13,4091.28,4624.62,4202.56,4229.74,4203.08,4272.82,4610.26,4329.74,10204.0,0,0.783930971503817
4287.18,3960.51,4276.41,4122.05,4345.13,4636.92,4085.64,4630.26,4215.38,4245.13,4219.49,4291.28,4624.1,4358.46,10205.0,0,0.7504033376284988
4257.44,3961.54,4252.31,4109.23,4342.56,4629.74,4062.56,4614.87,4195.38,4214.87,4171.28,4270.77,4583.08,4320.0,10207.0,0,0.8712775842620866
4288.72,3983.59,4265.64,4123.08,4347.69,4624.62,4091.79,4615.38,4195.38,4211.28,4191.28,4267.18,4573.85,4351.28,10208.0,1,0.7401857575267177
4271.79,4016.92,4254.36,4120.0,4337.44,4616.41,4044.1,4598.46,4192.31,4217.44,4193.33,4261.03,4605.13,4325.64,10209.0,1,0.8339511015776081
4220.51,3973.33,4229.74,4106.15,4326.15,4613.85,4069.74,4603.08,4190.77,4208.72,4169.74,4254.36,4548.21,4298.97,10211.0,0,0.7929930373689568
4319.49,4027.18,4277.95,4120.51,4343.08,4627.18,4116.41,4627.69,4229.74,4241.03,4211.28,4287.69,4625.13,4378.46,10214.0,1,0.9523934636844784
4318.46,4030.77,4263.59,4120.51,4348.72,4629.23,4110.26,4615.38,4211.79,4235.9,4208.21,4285.64,4623.08,4369.23,10217.0,1,0.877971926124682
4269.74,4015.38,4238.97,4102.56,4334.36,4613.85,4043.59,4592.82,4178.46,4217.44,4192.31,4256.41,4612.82,4332.82,10218.0,1,0.7716958000585243
4424.62,4109.74,4304.1,4171.28,4324.62,4602.05,4056.41,4594.87,4194.87,4213.85,4210.26,4306.15,4614.87,4451.79,10222.0,0,0.7855453480000001
4397.44,4069.74,4332.82,4192.31,4401.54,4662.05,4117.44,4655.38,4240.51,4266.15,4217.95,4325.13,4636.92,4421.03,10223.0,1,0.833886209254453
4364.1,4048.21,4293.33,4151.28,4340.51,4622.05,4062.05,4601.03,4191.28,4206.67,4198.97,4281.03,4618.46,4408.21,10225.0,0,0.6652319443969466
4246.67,4030.26,4230.77,4120.0,4338.97,4620.0,4054.36,4603.08,4187.18,4194.87,4169.74,4239.49,4561.54,4301.54,10226.0,0,0.9635843142442748
4424.1,4104.62,4292.82,4162.56,4352.82,4623.59,4076.92,4612.31,4198.46,4228.21,4214.87,4305.13,4672.82,4478.97,10228.0,0,0.8640143677862595
4210.26,3966.67,4218.46,4101.54,4334.36,4614.87,4072.82,4600.51,4196.41,4217.44,4173.33,4244.1,4548.21,4276.92,10229.0,0,0.7374749609312977
4290.26,3987.69,4261.54,4118.46,4326.15,4622.05,4082.56,4620.0,4208.72,4243.59,4202.05,4291.28,4595.38,4358.97,10230.0,0,0.6347490417099237
4365.64,4073.85,4324.62,4182.56,4405.64,4706.67,4134.36,4676.41,4255.9,4303.59,4277.95,4342.05,4672.82,4424.62,10231.0,1,0.791242238908397
4296.41,4008.72,4278.46,4121.54,4342.56,4608.72,4080.0,4607.69,4195.9,4227.18,4209.74,4288.72,4605.13,4372.31,10233.0,0,0.7065519463002544
4268.72,3971.79,4266.67,4130.26,4342.05,4629.74,4058.97,4614.87,4214.36,4229.23,4196.92,4282.56,4596.41,4340.51,10234.0,0,0.7872042398804072
4380.51,4062.56,4331.79,4187.69,4410.26,4688.21,4150.26,4680.0,4273.33,4300.0,4267.18,4343.08,4686.67,4431.79,10235.0,1,0.8810029684834606
4307.18,4001.54,4267.18,4127.69,4353.85,4629.74,4077.95,4632.82,4198.97,4233.85,4224.1,4295.9,4628.72,4370.26,10236.0,0,0.8000614096946566
4288.72,3998.97,4264.62,4123.59,4337.95,4614.36,4045.13,4611.28,4187.18,4223.59,4200.51,4272.31,4587.18,4343.08,10237.0,1,0.8435809118295167
4388.21,4008.21,4264.1,4126.67,4359.49,4614.36,4077.44,4594.36,4188.21,4246.67,4228.72,4296.41,4654.87,4450.77,10238.0,1,0.8092218911628499
4291.28,3991.28,4275.38,4106.67,4333.85,4617.95,4054.36,4611.28,4192.82,4230.26,4167.18,4272.31,4594.87,4362.56,10240.0,0,0.7314594777760814
4294.87,4000.0,4265.13,4125.13,4317.44,4599.49,4041.54,4595.38,4178.97,4202.05,4184.1,4278.97,4589.23,4348.21,10244.0,1,0.8130671396895675
4286.67,4004.1,4264.62,4116.92,4338.46,4624.62,4059.49,4622.05,4207.69,4242.05,4209.23,4285.64,4623.59,4363.08,10246.0,0,0.7818563814860051
4261.03,3986.67,4239.49,4103.08,4342.05,4607.18,4063.59,4587.69,4177.95,4213.33,4180.0,4260.51,4597.95,4329.74,10247.0,1,0.6556518000941476
4350.26,3987.69,4278.46,4113.33,4351.28,4631.28,4090.77,4617.95,4209.23,4259.49,4223.08,4300.0,4635.9,4410.26,10248.0,1,0.9305485319516541
4363.59,4058.97,4363.08,4162.05,4375.38,4669.74,4115.38,4660.0,4246.15,4283.08,4253.33,4322.05,4658.97,4409.74,10251.0,0,0.8878803979287533
4320.51,4002.05,4288.21,4112.82,4334.87,4616.41,4074.36,4630.26,4220.51,4239.49,4216.92,4297.95,4606.15,4384.1,10252.0,1,0.6175714384783716
4244.1,4021.03,4228.21,4105.13,4334.36,4609.23,4054.87,4608.21,4183.59,4194.87,4166.67,4250.77,4550.26,4290.26,10254.0,0,0.8483768675852418
4295.38,4005.13,4265.13,4116.41,4334.36,4605.13,4044.62,4618.97,4189.74,4222.05,4201.54,4286.15,4578.97,4363.59,10255.0,1,0.7753307742569975
4263.59,3973.33,4245.13,4104.62,4319.49,4601.54,4042.56,4612.31,4178.46,4209.74,4191.79,4263.08,4571.28,4337.44,10258.0,1,0.6555800066412214
4320.0,4029.23,4265.13,4120.51,4347.18,4617.95,4064.62,4632.31,4222.05,4252.31,4209.23,4276.41,4616.41,4369.23,10261.0,1,0.6849960790661578
4230.77,4021.03,4216.41,4104.62,4328.72,4614.87,4056.41,4605.13,4175.38,4189.74,4158.97,4232.82,4550.26,4284.62,10267.0,0,0.8740102470025446
4287.69,4010.77,4265.13,4121.03,4326.15,4609.23,4047.69,4591.28,4179.49,4213.85,4186.67,4269.74,4606.67,4348.72,10271.0,1,0.7916406905877863
4366.67,4014.87,4294.36,4140.51,4363.59,4631.28,4085.13,4631.28,4227.18,4284.62,4272.82,4321.03,4720.51,4467.69,10272.0,1,0.8312541012951653
4304.1,3999.49,4266.15,4130.26,4349.23,4627.18,4083.08,4628.72,4200.51,4230.77,4208.72,4282.56,4612.31,4351.79,10273.0,0,0.8578951203358779
4349.23,4040.51,4345.13,4149.74,4364.62,4668.72,4111.28,4644.1,4228.72,4268.72,4252.82,4317.95,4653.33,4407.18,10278.0,0,0.7733126414631043
4211.79,3966.67,4219.49,4105.64,4342.56,4622.05,4076.92,4609.74,4200.51,4213.85,4164.62,4246.15,4538.97,4272.82,10280.0,0,0.6510686459160305
4286.15,3973.85,4258.46,4105.13,4343.08,4618.97,4096.92,4614.36,4188.72,4208.72,4192.31,4263.59,4576.92,4356.92,10281.0,1,0.7371489734529263
4282.56,4008.72,4251.79,4109.23,4340.0,4612.82,4048.21,4595.38,4181.54,4225.64,4207.18,4280.51,4627.18,4345.64,10283.0,1,0.8369708916106872
4300.51,4007.18,4264.62,4110.77,4341.54,4618.46,4098.46,4623.08,4213.33,4231.79,4212.82,4281.54,4600.0,4367.69,10284.0,1,0.7550503844122137
4326.67,4011.79,4292.82,4127.69,4340.0,4617.95,4067.69,4644.1,4227.18,4253.85,4218.46,4293.33,4609.23,4372.31,10286.0,1,0.7878621459770994
4275.38,4014.36,4257.95,4114.36,4333.85,4615.38,4041.03,4602.56,4188.72,4226.15,4204.62,4270.77,4622.05,4333.85,10287.0,1,0.8681221711348601
4294.87,4045.64,4262.05,4121.54,4351.79,4632.31,4075.38,4624.62,4211.28,4238.97,4206.67,4272.31,4604.1,4341.03,10288.0,0,0.9329210100229008
4406.67,4035.38,4312.82,4139.49,4361.03,4629.23,4085.64,4628.72,4229.23,4289.74,4284.62,4337.44,4757.95,4511.28,10289.0,1,0.8163539090508907
4395.9,4107.69,4362.56,4231.28,4446.67,4748.21,4162.05,4712.82,4297.95,4341.03,4306.67,4373.85,4705.13,4449.23,10290.0,0,0.968323290264631
4322.05,4036.92,4302.05,4141.54,4375.38,4663.08,4108.21,4666.67,4255.38,4275.38,4233.85,4311.28,4659.49,4390.26,10291.0,1,0.7119833578396946
4323.08,4007.69,4279.49,4131.28,4351.79,4630.26,4094.87,4626.15,4206.15,4239.49,4214.87,4284.1,4627.69,4394.87,10295.0,1,0.7837880199058525
4493.85,4103.59,4314.36,4158.97,4330.26,4576.41,4070.26,4591.28,4199.49,4262.56,4313.85,4364.1,4806.15,4573.33,10297.0,0,0.7835103784478372
4276.92,4007.18,4243.08,4104.1,4321.03,4607.18,4069.74,4613.33,4183.59,4207.18,4192.31,4252.82,4592.82,4333.85,10298.0,0,0.8164123334249364
4300.0,3973.85,4264.1,4101.54,4345.13,4628.72,4107.69,4622.05,4204.1,4224.62,4206.67,4271.28,4598.97,4373.85,10299.0,1,0.8050399968142494
4250.77,3989.74,4232.82,4104.1,4344.62,4621.03,4102.05,4594.36,4182.05,4202.05,4165.13,4248.72,4546.15,4291.28,10303.0,0,0.9086662860636134
4382.05,4008.21,4262.05,4123.59,4360.51,4607.18,4076.92,4594.36,4189.74,4240.51,4222.56,4289.74,4638.97,4441.03,10304.0,1,0.7072192437888042
4300.51,4003.59,4278.46,4126.67,4340.0,4617.44,4052.82,4608.21,4187.18,4223.59,4173.33,4279.49,4602.56,4361.03,10310.0,0,0.6303503126361323
4309.23,4012.31,4277.44,4121.54,4357.44,4631.79,4108.21,4622.56,4197.95,4236.41,4220.0,4278.46,4616.92,4378.46,10311.0,1,0.847446452086514
4382.05,4058.46,4334.87,4185.13,4407.18,4683.59,4148.21,4682.56,4268.72,4292.31,4263.08,4337.95,4684.1,4440.0,10312.0,1,0.9100640561348602
4227.18,4052.82,4245.64,4142.05,4341.54,4614.36,4057.44,4596.41,4187.18,4196.41,4132.31,4228.21,4498.46,4254.36,10316.0,0,0.8774530006335879
4232.82,3971.79,4234.87,4102.56,4331.28,4618.46,4073.85,4604.62,4204.62,4217.95,4175.9,4255.38,4556.41,4292.31,10319.0,0,0.918954549340967
4302.56,4003.59,4265.64,4118.46,4342.05,4601.54,4079.49,4623.59,4207.69,4224.62,4215.9,4288.72,4614.87,4364.1,10324.0,0,0.600365230081425
4257.95,3971.28,4235.9,4092.82,4335.38,4617.95,4062.05,4618.46,4206.15,4221.54,4176.41,4252.31,4584.1,4321.03,10325.0,0,0.6223955010559796
4245.13,3997.95,4217.44,4104.1,4345.64,4616.41,4096.92,4586.67,4180.0,4204.1,4175.38,4246.15,4555.9,4298.46,10330.0,0,0.8852471325903308
4433.33,4089.74,4300.51,4151.28,4334.36,4609.23,4059.49,4587.69,4172.82,4217.44,4229.23,4313.85,4670.26,4485.64,10338.0,0,0.8869133136361323
4274.36,3995.9,4246.67,4120.51,4322.56,4615.9,4042.05,4604.62,4189.23,4209.23,4183.08,4268.72,4602.56,4327.69,10341.0,1,0.6600150876437659
4316.41,3997.95,4264.1,4107.69,4349.23,4634.87,4111.79,4629.74,4209.74,4234.36,4221.54,4277.95,4617.44,4387.18,10343.0,1,0.7509255963282444
4273.85,3976.92,4249.74,4103.08,4331.79,4602.05,4065.13,4632.31,4207.69,4222.05,4208.21,4276.92,4586.15,4339.49,10344.0,1,0.8174501888778627
4362.56,4000.0,4278.97,4137.95,4325.64,4601.03,4066.67,4595.38,4176.41,4227.69,4182.56,4297.95,4644.62,4429.23,10346.0,1,0.8510488674605599
4291.79,3990.26,4261.03,4105.64,4325.13,4620.0,4062.05,4610.77,4193.85,4226.15,4206.15,4271.79,4611.28,4352.31,10348.0,0,0.739664827221374
4272.82,4002.56,4266.67,4122.56,4349.74,4630.77,4081.03,4615.9,4193.33,4223.59,4195.38,4264.62,4601.03,4329.74,10351.0,0,0.7386992805826973
4315.38,4015.9,4248.72,4127.18,4349.74,4641.03,4091.28,4609.23,4204.62,4251.28,4208.21,4285.13,4607.69,4381.54,10352.0,0,0.6957311059363869
4387.69,4100.51,4281.54,4150.26,4326.67,4604.1,4061.54,4614.87,4179.49,4203.59,4182.05,4284.1,4621.54,4438.46,10353.0,0,0.7181472095267176
4407.69,4073.33,4301.03,4166.67,4353.33,4615.9,4062.05,4589.74,4207.69,4234.36,4238.97,4312.31,4685.64,4448.72,10357.0,0,0.6651000301399491
4273.33,4007.69,4231.28,4097.44,4327.69,4607.69,4068.72,4609.74,4186.15,4209.74,4187.18,4262.56,4591.79,4325.64,10358.0,0,0.6739533950178118
4282.05,3991.79,4249.23,4116.41,4340.51,4617.95,4060.0,4602.05,4181.54,4217.95,4195.9,4264.62,4600.51,4334.36,10360.0,0,0.7979492248320611
4465.64,4111.79,4308.72,4169.23,4328.72,4583.59,4062.56,4592.82,4181.54,4226.15,4246.15,4316.41,4703.08,4523.59,10362.0,0,0.9380360289770994
4221.54,4021.54,4217.95,4107.69,4333.33,4622.56,4062.56,4610.26,4181.54,4198.46,4164.1,4235.38,4549.23,4283.08,10363.0,0,0.859138157740458
4300.0,4001.03,4270.77,4143.59,4358.46,4627.18,4069.23,4630.77,4206.67,4240.0,4214.87,4289.23,4624.62,4362.56,10365.0,0,0.8568668778676847
4300.0,4000.51,4247.69,4125.64,4316.41,4613.33,4051.28,4594.87,4175.9,4207.18,4194.36,4271.79,4607.69,4374.87,10366.0,1,0.7261518303460561
4383.08,4003.08,4294.36,4135.9,4343.08,4620.0,4081.03,4608.21,4201.54,4259.49,4227.18,4310.77,4659.49,4446.15,10367.0,1,0.8325645493027991
4378.97,4051.79,4345.13,4186.67,4422.56,4701.03,4165.13,4686.15,4268.72,4300.51,4288.72,4348.21,4691.28,4453.33,10368.0,1,0.8706803222391858
4296.92,3994.36,4275.38,4104.62,4338.97,4616.41,4058.97,4618.46,4196.92,4242.05,4192.31,4278.46,4612.31,4366.67,10370.0,0,0.636701666491094
4308.21,3997.95,4264.1,4105.64,4329.23,4612.82,4070.77,4628.21,4204.1,4235.9,4201.54,4279.49,4596.92,4362.05,10372.0,1,0.6297225646666667
4268.21,3978.97,4253.85,4108.72,4336.92,4616.92,4065.13,4613.85,4206.15,4220.0,4196.92,4265.64,4593.33,4340.51,10376.0,0,0.7984343028295167
4285.13,3989.74,4247.69,4120.0,4322.05,4617.95,4057.44,4621.54,4206.15,4233.33,4210.26,4274.87,4611.28,4349.74,10378.0,0,0.7403752702722647
4271.79,3986.15,4263.59,4118.46,4318.97,4590.77,4030.26,4597.44,4177.44,4187.18,4168.21,4270.26,4567.69,4327.18,10379.0,1,0.6563093604834606
4303.08,4003.59,4267.18,4120.0,4330.77,4605.13,4054.36,4616.92,4193.85,4233.85,4186.15,4281.03,4609.74,4365.13,10380.0,1,0.6540539496870229
4301.54,4017.95,4257.95,4105.13,4330.26,4626.15,4078.97,4626.67,4218.97,4254.36,4217.95,4283.59,4610.77,4357.95,10384.0,0,0.7685114969974555
4281.54,3989.23,4258.97,4118.97,4333.33,4614.87,4071.28,4619.49,4196.92,4213.85,4197.95,4282.56,4580.0,4356.41,10386.0,0,0.683131959302799
4311.79,4027.18,4262.05,4134.87,4340.0,4615.9,4074.87,4606.15,4211.79,4259.49,4217.95,4278.46,4612.82,4353.33,10387.0,1,0.7032995787099237
4300.0,4021.03,4262.05,4120.0,4345.64,4586.67,4097.95,4613.85,4202.05,4235.38,4206.15,4283.08,4605.64,4355.9,10391.0,0,0.8881059228854963
4274.36,4010.77,4255.38,4124.62,4360.0,4633.33,4084.62,4626.67,4218.46,4246.67,4204.1,4265.64,4605.64,4335.9,10392.0,0,0.6729535026946565
4306.67,4002.56,4271.28,4116.92,4342.56,4629.74,4080.0,4616.41,4213.33,4244.62,4203.59,4288.21,4602.56,4374.87,10396.0,0,0.7640935658447838
